created_at,temperature,humidity,motion,gas,is_night,motion_duration_sec
2026-06-21T12:40:38.379561,29.4,69.0,1,0,0,0
2026-06-21T12:40:40.384437,29.6,69.0,1,0,0,3
2026-06-21T12:40:42.390556,29.7,69.0,0,0,0,0
2026-06-21T12:40:44.395627,29.9,69.0,1,0,0,0
2026-06-21T12:40:46.401312,29.0,69.0,0,0,0,0
2026-06-21T12:40:48.407112,29.6,69.0,0,0,0,0
2026-06-21T12:40:50.411773,29.5,69.0,0,0,0,0
2026-06-21T12:40:52.417850,29.1,69.0,1,0,0,0
2026-06-21T12:40:54.421039,29.4,69.0,1,0,0,2
2026-06-21T12:40:58.432570,29.4,69.0,1,0,0,3
2026-06-21T12:40:58.433561,29.6,69.0,1,0,0,5
2026-06-21T12:41:00.437424,29.8,69.0,1,0,0,7
2026-06-21T12:41:02.443033,29.8,69.0,1,0,0,10
2026-06-21T12:41:04.446910,29.0,69.0,1,0,0,12
2026-06-21T12:41:08.458773,29.5,69.0,1,0,0,14
2026-06-21T12:41:08.459770,29.1,69.0,1,0,0,16
2026-06-21T12:41:10.461662,29.8,69.0,1,0,0,17
2026-06-21T12:41:12.458797,29.5,69.0,0,0,0,0
2026-06-21T12:41:14.467911,29.1,69.0,0,0,0,0
2026-06-21T12:41:16.478463,29.2,69.0,1,0,0,0
2026-06-21T12:41:18.483796,29.1,69.0,0,0,0,0
2026-06-21T12:41:20.488684,29.9,69.0,1,0,0,0
2026-06-21T12:41:22.495256,29.0,69.0,1,0,0,2
2026-06-21T12:41:24.500315,29.7,69.0,0,0,0,0
2026-06-21T12:41:26.506707,29.2,69.0,1,0,0,0
2026-06-21T12:41:30.514128,29.1,69.0,1,0,0,2
2026-06-21T12:41:30.514128,29.3,69.0,1,0,0,5
2026-06-21T12:41:32.524225,29.6,69.0,1,0,0,0
2026-06-21T12:41:34.529900,29.9,69.0,1,0,0,0
2026-06-21T12:41:36.534147,29.1,69.0,1,0,0,3
2026-06-21T12:41:38.538302,29.7,69.0,1,0,0,5
2026-06-21T12:41:40.544096,29.5,69.0,0,0,0,0
2026-06-21T12:41:42.543653,29.0,69.0,0,0,0,0
2026-06-21T12:41:44.557396,29.7,69.0,1,0,0,0
2026-06-21T12:41:46.561365,29.8,69.0,1,0,0,2
2026-06-21T12:41:48.566591,29.3,69.0,1,0,0,3
2026-06-21T12:41:50.570335,29.7,69.0,1,0,0,5
2026-06-21T12:41:52.576658,29.2,69.0,1,0,0,0
2026-06-21T12:41:54.581426,29.1,69.0,1,0,0,2
2026-06-21T12:41:56.587084,29.1,69.0,1,0,0,5
2026-06-21T12:41:58.591401,29.0,69.0,0,0,0,0
2026-06-21T12:42:00.596571,29.7,69.0,0,0,0,0
2026-06-21T12:42:02.600405,29.5,69.0,1,0,0,0
2026-06-21T12:42:04.606869,29.1,69.0,1,0,0,2
2026-06-21T12:42:06.612850,29.3,69.0,1,0,0,4
2026-06-21T12:42:08.617241,29.8,69.0,1,0,0,5
2026-06-21T12:42:10.622608,29.1,69.0,1,0,0,7
2026-06-21T12:42:12.627739,29.2,69.0,1,0,0,0
2026-06-21T12:42:14.632277,29.7,69.0,0,0,0,0
2026-06-21T12:42:16.636711,29.5,69.0,1,0,0,0
2026-06-21T12:42:18.642815,29.1,69.0,1,0,0,3
2026-06-21T12:42:20.648204,29.3,69.0,1,0,0,5
2026-06-21T12:42:22.650082,29.4,69.0,1,0,0,7
2026-06-21T12:42:24.656785,29.0,69.0,1,0,0,8
2026-06-21T12:42:26.662558,29.7,69.0,1,0,0,10
2026-06-21T12:42:28.668126,29.3,69.0,1,0,0,0
2026-06-21T12:42:30.673381,29.6,69.0,1,0,0,0
2026-06-21T12:42:32.678159,29.8,69.0,1,0,0,2
2026-06-21T12:42:34.683871,29.9,69.0,1,0,0,4
2026-06-21T12:42:36.689196,29.6,69.0,1,0,0,5
2026-06-21T12:42:40.698848,29.7,69.0,1,0,0,7
2026-06-21T12:42:40.700843,29.5,69.0,1,0,0,10
2026-06-21T12:42:42.698359,29.2,69.0,1,0,0,12
2026-06-21T12:42:44.708591,29.1,69.0,0,0,0,0
2026-06-21T12:42:46.712657,29.3,69.0,0,0,0,0
2026-06-21T12:42:50.720203,29.6,69.0,0,0,0,0
2026-06-21T12:42:50.720203,29.6,69.0,1,0,0,0
2026-06-21T12:42:52.728914,29.9,69.0,1,0,0,2
2026-06-21T12:42:54.733903,29.4,69.0,0,0,0,0
2026-06-21T12:42:56.740196,29.6,69.0,1,0,0,0
2026-06-21T12:42:58.740733,29.3,69.0,1,0,0,2
2026-06-21T12:43:00.752228,29.2,69.0,1,0,0,0
2026-06-21T12:43:04.756118,29.0,69.0,0,0,0,0
2026-06-21T12:43:04.756118,29.6,69.0,1,0,0,0
2026-06-21T12:43:06.767792,29.7,69.0,1,0,0,3
2026-06-21T12:43:08.771201,29.4,69.0,1,0,0,5
2026-06-21T12:43:10.777800,29.6,69.0,0,0,0,0
2026-06-21T12:43:12.783464,29.8,69.0,1,0,0,0
2026-06-21T12:43:14.791017,29.0,69.0,1,0,0,0
2026-06-21T12:43:16.796357,29.4,69.0,0,0,0,0
2026-06-21T12:43:18.789934,29.6,69.0,1,0,0,0
2026-06-21T12:43:22.806156,29.8,69.0,1,0,0,0
2026-06-21T12:43:22.812439,29.9,69.0,1,0,0,3
2026-06-21T12:43:26.823766,29.7,69.0,1,0,0,5
2026-06-21T12:43:26.824757,29.3,69.0,1,0,0,7
2026-06-21T12:43:28.826927,29.9,69.0,1,0,0,10
2026-06-21T12:43:30.832826,29.5,69.0,1,0,0,12
2026-06-21T12:43:32.840026,29.3,69.0,1,0,0,12
2026-06-21T12:43:36.839257,29.7,69.0,1,0,0,14
2026-06-21T12:43:36.854475,29.3,69.0,0,0,0,0
2026-06-21T12:43:38.857179,29.8,69.0,0,0,0,0
2026-06-21T12:43:40.862063,29.0,69.0,0,0,0,0
2026-06-21T12:43:42.868526,29.5,69.0,1,0,0,0
2026-06-21T12:43:46.881252,29.1,69.0,1,0,0,2
2026-06-21T12:43:46.882427,29.1,69.0,0,0,0,0
2026-06-21T12:43:48.884859,29.1,69.0,0,0,0,0
2026-06-21T12:43:50.889625,29.2,69.0,0,0,0,0
2026-06-21T12:43:52.895208,29.9,69.0,0,0,0,0
2026-06-21T12:43:56.907362,29.5,69.0,0,0,0,0
2026-06-21T12:43:56.908358,29.2,69.0,1,0,0,0
2026-06-21T12:43:58.903353,29.2,69.0,1,0,0,2
2026-06-21T12:44:00.916755,29.1,69.0,1,0,0,5
2026-06-21T12:44:02.923496,29.4,69.0,1,0,0,0
2026-06-21T12:44:04.927414,29.4,69.0,1,0,0,2
2026-06-21T12:44:06.932578,29.0,69.0,1,0,0,2
2026-06-21T12:44:08.938821,29.6,69.0,1,0,0,0
2026-06-21T12:44:10.944174,29.7,69.0,1,0,0,2
2026-06-21T12:44:12.948048,29.2,69.0,1,0,0,2
2026-06-21T12:44:14.954456,29.2,69.0,1,0,0,0
2026-06-21T12:44:16.959113,29.5,69.0,1,0,0,2
2026-06-21T12:44:18.965496,29.5,69.0,1,0,0,0
2026-06-21T12:44:20.970103,29.3,69.0,1,0,0,0
2026-06-21T12:44:24.984194,29.4,69.0,0,0,0,0
2026-06-21T12:44:28.993542,29.7,69.0,0,0,0,0
2026-06-21T12:44:28.993542,29.4,69.0,1,0,0,0
2026-06-21T12:44:31.000741,29.4,69.0,1,0,0,0
2026-06-21T12:44:33.005880,29.7,69.0,1,0,0,0
2026-06-21T12:44:35.008325,29.3,69.0,1,0,0,0
2026-06-21T12:44:37.015899,29.7,69.0,1,0,0,0
2026-06-21T12:44:39.020331,29.5,69.0,0,0,0,0
2026-06-21T12:44:41.027528,29.3,69.0,0,0,0,0
2026-06-21T12:44:43.032467,29.8,69.0,0,0,0,0
2026-06-21T12:44:45.036950,29.9,69.0,1,0,0,0
2026-06-21T12:44:49.042756,29.3,69.0,1,0,0,0
2026-06-21T12:44:49.042756,29.8,69.0,1,0,0,3
2026-06-21T12:44:51.052014,29.0,69.0,1,0,0,0
2026-06-21T12:44:53.042104,29.5,69.0,0,0,0,0
2026-06-21T12:44:55.062904,29.1,69.0,1,0,0,0
2026-06-21T12:44:59.072713,29.2,69.0,1,0,0,2
2026-06-21T12:44:59.073707,29.1,69.0,1,0,0,5
2026-06-21T12:45:01.077439,29.4,69.0,1,0,0,7
2026-06-21T12:45:05.088489,29.4,69.0,1,0,0,9
2026-06-21T12:45:05.089497,29.4,69.0,1,0,0,10
2026-06-21T12:45:07.092073,29.5,69.0,1,0,0,12
2026-06-21T12:45:09.098455,29.4,69.0,1,0,0,0
2026-06-21T12:45:11.091868,29.7,69.0,1,0,0,2
2026-06-21T12:45:13.107604,29.5,69.0,1,0,0,2
2026-06-21T12:45:15.113279,29.3,69.0,1,0,0,0
2026-06-21T12:45:17.107470,29.7,69.0,1,0,0,2
2026-06-21T12:45:19.124351,29.6,69.0,0,0,0,0
2026-06-21T12:45:23.134841,29.7,69.0,1,0,0,0
2026-06-21T12:45:23.135847,29.4,69.0,1,0,0,2
2026-06-21T12:45:27.141163,29.8,69.0,0,0,0,0
2026-06-21T12:45:27.141163,29.2,69.0,1,0,0,0
2026-06-21T12:45:29.149679,29.1,69.0,1,0,0,0
2026-06-21T12:45:33.162363,29.3,69.0,0,0,0,0
2026-06-21T12:45:33.163366,29.0,69.0,1,0,0,0
2026-06-21T12:45:35.167975,29.7,69.0,1,0,0,3
2026-06-21T12:45:37.171518,29.2,69.0,0,0,0,0
2026-06-21T12:45:41.183343,29.2,69.0,0,0,0,0
